112.695652174,4.86187214612,0.389269406393,0.551369863014,0.0673515981735,0.533757961783,55.0123737271,0.820601851852,0.0231481481481,0.00096450617284,0.152584876543,1.0
101.333333333,4.72554347826,0.419384057971,0.51902173913,0.0788043478261,0.472931562819,50.2065333182,0.815319548872,0.0266290726817,0.00187969924812,0.154761904762,1.0
138.680851064,4.92258064516,0.370506912442,0.56866359447,0.120737327189,0.514112903226,65.0770681582,0.816508131329,0.0240871432955,0.00291500460264,0.152961030991,1.0
84.3559322034,4.61433447099,0.435722411832,0.51763367463,0.0932878270762,0.562992125984,53.0101060202,0.812738597549,0.0257183041993,0.00221016676713,0.155314446454,1.0
91.3396226415,4.54895104895,0.417249417249,0.52331002331,0.0710955710956,0.547144754316,49.1350225481,0.801693864904,0.0305721958273,0.0049576533774,0.158438339186,1.0
103.048387097,4.82086795937,0.401662049861,0.543859649123,0.0886426592798,0.547916666667,41.9921875,0.815464078886,0.0286429801221,0.00156519017061,0.151666927532,1.0
118.254901961,4.63878326996,0.429657794677,0.498098859316,0.0931558935361,0.522607781283,50.6633672453,0.806831371249,0.0260321671365,0.0038136295805,0.160172442381,1.0
69.5694444444,4.49169435216,0.418604651163,0.526024363234,0.140642303433,0.578947368421,36.8074792244,0.806747853863,0.0297464563785,0.00359353164304,0.155320423238,1.0
77.5151515152,4.38354700855,0.446581196581,0.497863247863,0.139957264957,0.508074534161,57.8681378033,0.798475371384,0.0285379202502,0.00527756059421,0.161649726349,1.0
84.8214285714,4.57380952381,0.435714285714,0.502380952381,0.111904761905,0.682191780822,43.2351285419,0.808,0.0277894736842,0.00336842105263,0.157052631579,1.0
78.3863636364,4.47495961228,0.424878836834,0.504038772213,0.13408723748,0.59022556391,41.975238849,0.799362133952,0.0304436068426,0.00434908669179,0.156857060017,1.0
92.5744680851,4.6976127321,0.40450928382,0.534482758621,0.106100795756,0.539393939394,51.0101010101,0.810618248678,0.0282693633647,0.0020684900023,0.153298092393,1.0
89.9215686275,4.73037974684,0.382278481013,0.554430379747,0.130379746835,0.587808417997,41.7508389138,0.807893589184,0.0281290885303,0.0041430440471,0.152856519843,1.0
77.0158730159,4.52359033372,0.418872266974,0.533947065593,0.111622554661,0.522849462366,36.4926581108,0.807089859852,0.0298845836768,0.00474031327288,0.156018136851,1.0
84.1111111111,4.64885496183,0.362595419847,0.587786259542,0.129770992366,0.678414096916,43.8587979584,0.801849405548,0.0290620871863,0.00264200792602,0.154557463672,1.0
85.7352941176,4.3171641791,0.451492537313,0.473880597015,0.108208955224,0.599147121535,46.4627820386,0.789022298456,0.0301886792453,0.00789022298456,0.164665523156,1.0
99.7142857143,4.83112183353,0.37394451146,0.553679131484,0.142340168878,0.632513661202,42.6632625638,0.808841588211,0.0255832992223,0.00245599672534,0.151862464183,1.0
87.1971830986,4.62764976959,0.406451612903,0.534562211982,0.129953917051,0.561440677966,47.9163674232,0.805362623163,0.0295590373122,0.00323049588112,0.154740752706,1.0
64.4347826087,4.36682808717,0.438256658596,0.506053268765,0.110169491525,0.576197387518,46.3430098942,0.808591992803,0.0299145299145,0.00157444894287,0.156545209177,1.0
81.4,4.67705382436,0.407932011331,0.538243626062,0.0906515580737,0.707236842105,48.692867036,0.804422604423,0.029484029484,0.00638820638821,0.152334152334,1.0
92.9545454545,4.61825726141,0.419087136929,0.535269709544,0.0816044260028,0.550314465409,47.7136980341,0.814914425428,0.0246943765281,0.00146699266504,0.157212713936,1.0
109.666666667,4.80746268657,0.39552238806,0.546268656716,0.0985074626866,0.539232053422,38.5729136764,0.813069908815,0.0273556231003,0.00177304964539,0.154002026342,1.0
96.3859649123,4.70020964361,0.417190775681,0.523060796646,0.0911949685535,0.563614744352,51.7191894028,0.813796869312,0.0258463778668,0.00309428467419,0.155078267201,1.0
85.5666666667,4.63251670379,0.409799554566,0.527839643653,0.138084632517,0.653846153846,39.9737015122,0.805609661083,0.0296065446046,0.00584339696143,0.153876119984,1.0
103.963636364,4.71486349848,0.398382204247,0.529828109201,0.115267947422,0.55278093076,46.9747900242,0.811647429171,0.0267576075551,0.00419727177335,0.155648828262,1.0
114.928571429,4.70863309353,0.392985611511,0.535971223022,0.0998201438849,0.525474525475,53.0139191478,0.810441267868,0.0247047855811,0.00233064014916,0.157085146053,1.0
87.92,4.77168141593,0.40796460177,0.525663716814,0.105309734513,0.534148827727,40.9201952282,0.815286624204,0.0271458902032,0.00227479526843,0.14983318168,1.0
92.75,4.81779053085,0.394548063128,0.558106169297,0.0975609756098,0.598360655738,50.2015587208,0.820142122029,0.0232786081843,0.00318549375153,0.151433472188,1.0
94.48,4.79851668727,0.38195302843,0.541409147095,0.147095179234,0.59014084507,44.0388811744,0.813717188823,0.0203217612193,0.00465707027942,0.151778154107,1.0
104.956521739,4.85221674877,0.402709359606,0.541871921182,0.104679802956,0.582524271845,37.8962028774,0.814623032312,0.0271333885667,0.00207125103563,0.151615575808,1.0
